"ResponseId","Finished","Progress","StartDate","EndDate","RecordedDate","DurationSec","LOIYES","RESID","AGE18","ZIPCODE","ZONE","STORMDATE1","STORMDATE2","INCHES","INCHES_4CAT","COMP1","COMP2","COMP3","COMP4","TRAVEL","NOTRAVEL","NOTRAVEL_1","NOTRAVEL_2","NOTRAVEL_3","NOTRAVEL_4","NOTRAVEL_5","NOTRAVEL_5_TEXT","PURPOSE","PURPOSE_1","PURPOSE_2","PURPOSE_3","PURPOSE_4","PURPOSE_5","PURPOSE_6","PURPOSE_7","PURPOSE_8","PURPOSE_9","PURPOSE_10","PURPOSE_11","PURPOSE_12","PURPOSE_12_TEXT","MODE","MODE_1","MODE_2","MODE_3","MODE_4","MODE_5","MODE_6","MODE_7","MODE_8","MODE_9","MODE_9_TEXT","CHANGE","CHANGE_1","CHANGE_2","CHANGE_3","CHANGE_4","CHANGE_5","CHANGE_6","CHANGE_7","CHANGE_7_TEXT","SAT_TRANSPORT_1","SAT_TRANSPORT_2","SAT_TRANSPORT_3","SAT_TRANSPORT_4","SAT_TRANSPORT_5","SAT_TRANSPORT_6","SAT_GROUP_1","SAT_GROUP_2","SAT_GROUP_3","SAT_GROUP_4","SATISFACTION","LOC_BETTER","LOC_WORSE","HEAR","INFO","INFO_1","INFO_2","INFO_3","INFO_4","INFO_5","INFO_6","INFO_7","INFO_8","INFO_9","INFO_10","INFO_11","INFO_DETAIL_1","INFO_DETAIL_2","INFO_DETAIL_3","INFO_DETAIL_4","INFO_DETAIL_5","INFO_DETAIL_6","INFO_DETAIL_7","INFO_DETAIL_8","INFO_DETAIL_9","INFO_DETAIL_10","INFO_DETAIL_11","APP","APP_USES","APP_FEEDBACK","PRIORITY_TRANSPORT_1","PRIORITY_TRANSPORT_2","PRIORITY_TRANSPORT_3","PRIORITY_TRANSPORT_5","PRIORITY_TRANSPORT_6","PRIORITY_TRANSPORT_7","PRIORITY_PLACES_1","PRIORITY_PLACES_2","PRIORITY_PLACES_3","PRIORITY_PLACES_4","PRIORITY_PLACES_5","PRIORITY_PLACES_6","AGE","AGE_6CAT","AGE_5CAT","AGE_4CAT","GENDER","GENDER_2CAT","GENDER_5_TEXT","RACEETH","RACE_2CAT","RACEETH_9_TEXT","STUD","EDUC","EDUC_4CAT","EDUC_3CAT","WORK","HHINC","HHINC_9CAT","HHINC_6CAT","HHINC_3CAT","HOME1","HOME1_9_TEXT","HOME1_8CAT","HOME1_5CAT","HOME1_4CAT","HOME1_2CAT","HOME2","ADULTS","ADULTS_NUM","CHILDREN","CHILDREN_NUM","BIKES","BIKES_NUM","CARS","CARS_NUM","END","AverageIndex","StormEventIndex","StormEventDurationHours","exceptional","acceptable","unacceptable"
"R_3TBrgq95LYn5V01",TRUE,100,2024-02-12 17:52:35,2024-02-12 17:56:36,2024-02-12 17:56:36,241,"Accept","Yes","Yes","84332","A",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","Somewhat more","Somewhat longer","Somewhat more","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Attend school,Work- or school-related activities,Eat meal at restaurant,Shopping (groceries, clothing, convenience store, etc),Drop off or pick up passenger(s),Civic or religious activities",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger,Public bus or train (examples: UTA, TRAX, FrontRunner)",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,"","I canceled some of my planned activities / trips.,I waited until after the storm to do some activities / trips.,I traveled more slowly or cautiously than normal.",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,"","3","3","2","2","3",NA,"2","2","2","2","Somewhat satisfied","None. ","Sidewalks and residential streets. ","A little","App,Online,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"","","","","Weather ","","Google","","","Family","","No","","","4","2","3","1","5","6","4","1","3","6","2","5",21,"18-24","18-24","18-34","Female","Female","","White or Caucasian","White","","Yes","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","Less than $10,000","0-10","0-25","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","3",3,"2",2,"0",0,"2",2,"",0.35,4.19,11.83,16.67,80.56,2.78
"R_6d4aTZLTG1pPRCC",TRUE,100,2024-02-12 18:58:39,2024-02-12 19:08:22,2024-02-12 19:08:22,582,"Accept","Yes","Yes","84339","A",2024-02-08,2024-02-09,"1 foot or more","Extreme Snowfall","Much more","About the same","Somewhat more","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","3","3","1","1",NA,NA,"3","3","1","4","Somewhat satisfied","Highway 89-91 is better kept that most. ","The streets in Wellsville are never plowed early. The crosswalks are always piled with snow, We have lived here 42 years and have come to live with it Even out of town guests or visitors comment on how bad the roads are after a storm,","A moderate amount","Radio,App,Social media",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"","KSL","","","Weather Alert","","","FaceBook","","","","No","","","2","1","4","6","3","5","4","1","6","2","5","3",67,"65-84","65+","65+","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","5",5,"0",0,"2",2,"5+",5,"",0.135,1.66,6.25,69.08,24.34,6.58
"R_5mm5jNPz7amXcQN",TRUE,100,2024-02-12 19:56:17,2024-02-12 20:07:01,2024-02-12 20:07:01,643,"Accept","Yes","Yes","84302","A",2024-02-08,2024-02-09,"2 inches","Moderate Snowfall","Much less","About the same","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Other errands or appointments (bank, professional office, doctor/dentist, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,"5","5","5",NA,NA,NA,NA,"5","5","Extremely satisfied","all cleared","n/a","A moderate amount","Online",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","","","","","","ksl web site","","","","","No","","","1","2","3","5","4","6","3","2","6","1","4","5",74,"65-84","65+","65+","Male","Male","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","1",1,"0",0,"1",1,"3",3,"",0.045,0.785,8.5,53.885,45.63,0.485
"R_7X0O5blSKe3wlWW",TRUE,100,2024-02-12 23:37:30,2024-02-13 00:11:36,2024-02-13 00:11:36,2045,"Accept","Yes","Yes","84321","A",2024-02-08,2024-02-09,"Less than 1 inch","Light Snowfall","Somewhat less","Much shorter","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work,Shopping (groceries, clothing, convenience store, etc)",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"",NA,"3","2","2","2","3","2","2",NA,NA,"Somewhat dissatisfied","I don't know.","The driveway of my place when the snow plow plowing the street and having to get out while it was slippery onto Main Street which was heavy traffic and dangerous when trying to get onto Main Street safety.","A moderate amount","TV,App",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"5 & 13","","","","Weather Channel ","","","","","","","No","","","3","2","4","1","5","6","3","1","6","4","5","2",58,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$25,000 to $34,999","25-35","25-50","0-50","Building with 20 or more apartments/condos","","Apt20+","Apt5+","Apartment","Other","Rented","2",2,"0",0,"0",0,"1",1,"",0.31,3.755,12.165,27.415,64.62,7.97
"R_11GPslCRXWOJOfS",TRUE,100,2024-02-12 23:59:34,2024-02-13 00:22:25,2024-02-13 00:22:26,1370,"Accept","Yes","Yes","84302","A",2024-02-08,2024-02-09,"1 foot or more","Extreme Snowfall","Much more","About the same","Much more","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc),Other errands or appointments (bank, professional office, doctor/dentist, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"","Public bus or train (examples: UTA, TRAX, FrontRunner)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"4","4","3",NA,"3","4","4","4","Neither satisfied nor dissatisfied","Not all of it wasn't cleared away at all ","Most of the sidewalks path areas wasn't cleared ","A great deal","TV,Social media",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"Fox News ","","","","","","","Facebook ","","","","No","","","5","3","1","4","2","6","6","5","4","1","3","2",48,"45-64","45-64","35-49","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$15,000 to $24,999","15-25","0-25","0-50","Building with 2 apartments/condos (duplex)","","Apt2","Apt2-4","Apartment","Other","Rented","1",1,"0",0,"0",0,"0",0,"",0.045,0.785,8.5,53.885,45.63,0.485
"R_7hA3DWgh2YnEUtB",TRUE,100,2024-02-13 02:05:39,2024-02-13 02:11:26,2024-02-13 02:11:27,347,"Accept","Yes","Yes","84321","A",2024-02-08,2024-02-09,"1 foot or more","Extreme Snowfall","Somewhat less","Somewhat shorter","About the same","About the same","No","I had no reason to travel",TRUE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","3","4","5","2","3","1","2","3","4","4","Somewhat satisfied","Roads were better than expected. They really keep on top of things and keep the roads plowed.","Sidewalks can be difficult because if there was a lot of snowfall the night before it usually doesn’t get cleared for a couple of days or it’s really icy.","A lot","Online,Social media,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"","","","","","","news sites","Tiktok","","friends who live in utah","","No","","","4","1","2","5","3","6","2","1","6","3","4","5",21,"18-24","18-24","18-34","Female","Female","","White or Caucasian","White","","Yes","Bachelor's or associate degree","Bachelor","Bachelor","Yes","$150,000 or more","150+","150+","100+","Building with 20 or more apartments/condos","","Apt20+","Apt5+","Apartment","Other","Rented","6+",6,"0",0,"1",1,"3",3,"No comments",0.31,3.755,12.165,27.415,64.62,7.97
"R_1tzUxq0zshze6yd",TRUE,100,2024-02-13 05:43:01,2024-02-13 05:51:22,2024-02-13 05:51:23,501,"Accept","Yes","Yes","84302","A",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","About the same","About the same","About the same","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Social or entertainment activities (friends/relatives, movie, etc.)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","Skateboard, scooter, wheelchair, or other small device",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.,I changed the time-of-day when I did some activities / trips.,I traveled more slowly or cautiously than normal.",FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,"",NA,NA,"5","4",NA,NA,"5","5","5","5","Somewhat satisfied","Main roads were better than expected","N/A","A lot","TV,Word-of-mouth",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"KUTV 2","","","","","","","","","friends at coffee shop","","No","","","2","1","3","4","5","6","2","1","6","5","4","3",86,"85+","65+","65+","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$50,000 to $74,999","50-75","50-75","50-100","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"0",0,"2",2,"",0.045,0.785,8.5,53.885,45.63,0.485
"R_1rPqIHiK7CxYGx6",TRUE,100,2024-02-13 08:10:03,2024-02-13 08:26:12,2024-02-13 08:26:13,968,"Accept","Yes","Yes","84314","A",2024-02-08,2024-02-09,"3 inches","Moderate Snowfall","About the same","Somewhat shorter","Somewhat less","Somewhat better","No","I had no reason to travel",TRUE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","5","5","5",NA,NA,NA,NA,NA,"5","5","Extremely satisfied","UDOT, Box Elder County and Honeyville City ","None","A lot","App,Alert,Social media",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,"","","","","Weather Bug","KSL and Weather Bug","","Local News ","","","","Yes, a lot","Road conditions in the winter and construction in the spring-fall. ","Nothing really that can be helped.  I know a lot of people complain about the cameras, but that's during snowstorms. So there's nothing that can be done about that. It's an outdoor camera, in a snowstorm. I'm not sure what they expect. I feel you're doing a great job as far as the app and website go. ","1","2","3","5","4","6","2","1","6","5","4","3",48,"45-64","45-64","35-49","Female","Female","","Asian","Non-White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","4",4,"0",0,"4",4,"5+",5,"",0.045,0.785,8.5,53.885,45.63,0.485
"R_5qlbLvZroMjoarG",TRUE,100,2024-02-13 08:17:51,2024-02-13 08:26:44,2024-02-13 08:26:45,532,"Accept","Yes","Yes","84321","A",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","Somewhat more","Somewhat longer","Somewhat more","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Attend school,Shopping (groceries, clothing, convenience store, etc)",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Walk,Car/Van/Truck/SUV Driver",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I canceled some of my planned activities / trips.",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","4","4","2","2","4","1","3","4","4","5","Somewhat satisfied","Some of the side streets just didn’t get plowed and our street actually had more snow in front of the in the driveway because of the snow plows.","The walking path that i love by was still super icy and the snow made it worse","None at all","Radio,App,Word-of-mouth",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","96.7 ","","","Udot","","","","","Grandpa","","Yes, a lot","I like showing where the plows are at on the freeway","I love the new app","3","1","5","4","2","6","1","3","6","2","5","4",27,"25-34","25-34","18-34","Male","Male","","White or Caucasian","White","","Yes","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$35,000 to $49,999","35-50","25-50","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","2",2,"0",0,"0",0,"1",1,"",0.31,3.755,12.165,27.415,64.62,7.97
"R_5f8lxPwhfxFOgMm",TRUE,100,2024-02-13 10:14:08,2024-02-13 10:19:20,2024-02-13 10:19:21,311,"Accept","Yes","Yes","84307","A",2024-02-08,2024-02-09,"1 inch","Light Snowfall","About the same","About the same","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver,Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","3","3","3","3",NA,NA,"2","3","4","4","Somewhat satisfied","City roads","City roads","A moderate amount","TV,Radio,Alert",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"13","Sirius ","","","","Phone","","","","","","Yes, a little","Forget about it","None","2","1","3","4","5","6","2","1","6","5","4","3",36,"35-44","35-44","35-49","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"3",3,"5+",5,"4",4,"",0.145,1.595,5.585,58.09,26.47,15.44
"R_1dB8b3jCPIJn7eB",TRUE,100,2024-02-13 11:09:17,2024-02-13 11:18:27,2024-02-13 11:18:27,549,"Accept","Yes","Yes","84333","A",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","Somewhat less","Somewhat shorter","Somewhat less","Somewhat better","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","5","4","3","2","3","2","4","4","3","3","Somewhat satisfied","Main Street in Smithfield ","W 300 N off of hwy 91 near Hyde park","A little","App",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","","","","Apple Weather app","","","","","","","Yes, a little","For road conditions when needing to drive through sardine canyons ","I like the color roads ","3","1","2","5","4","6","4","1","6","2","5","3",27,"25-34","25-34","18-34","Female","Female","","White or Caucasian","White","","No","Master's degree, doctorate degree, or professional degree beyond bachelor's degree","Higher","Higher","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"0",0,"2",2,"2",2,"",0.453333333333333,6.27,13.4966666666667,23.2933333333333,66.7333333333333,9.98333333333333
"R_6vwIvsQEEOOj9JL",TRUE,100,2024-02-13 13:28:59,2024-02-13 13:38:56,2024-02-13 13:38:57,597,"Accept","Yes","Yes","84333","A",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","Somewhat more","Somewhat longer","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work- or school-related activities,Shopping (groceries, clothing, convenience store, etc)",TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","5","5","3","2","2",NA,"4","4","3","5","Somewhat satisfied","None","Residents that don't clear their sidewalks.","A lot","TV,App",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"KUTV 2","","","","Weather.com","","","","","","","No","","","1","2","3","5","4","6","5","1","6","2","3","4",47,"45-64","45-64","35-49","Male","Male","",NA,"Non-White","","No","Master's degree, doctorate degree, or professional degree beyond bachelor's degree","Higher","Higher","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","2",2,"2",2,"4",4,"3",3,"None",0.453333333333333,6.27,13.4966666666667,23.2933333333333,66.7333333333333,9.98333333333333
"R_6ie4uGuRQsHCmEP",TRUE,100,2024-02-13 14:40:06,2024-02-13 14:51:43,2024-02-13 14:51:44,697,"Accept","Yes","Yes","84302","A",2024-02-08,2024-02-09,"Less than 1 inch","Light Snowfall","Somewhat less","About the same","Somewhat more","Somewhat worse","No","I had no reason to travel",TRUE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","No changes",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"",NA,NA,"5","3","2",NA,"4","4","4",NA,"Neither satisfied nor dissatisfied","main street","none","A little","App,Alert,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,"","","","","KSL weather","KSL","","","","my mother","","No","","","2","1","3","4","5","6","2","1","6","3","5","4",23,"18-24","18-24","18-34","Male","Male","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","No","$25,000 to $34,999","25-35","25-50","0-50","Building with 10 to 19 apartments/condos","","Apt10-19","Apt5+","Apartment","Other","Rented","4",4,"0",0,"0",0,"1",1,"",0.045,0.785,8.5,53.885,45.63,0.485
"R_7C4vsDxfN5DivBf",TRUE,100,2024-02-13 16:14:51,2024-02-13 16:27:39,2024-02-13 16:27:39,767,"Accept","Yes","Yes","84339","A",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","About the same","Somewhat shorter","About the same","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","4","4","1","3",NA,NA,"5",NA,"3","4","Neither satisfied nor dissatisfied","The roads were cleared","None ","A little","App,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","","","","Weather on phone ","","","","","Family ","","No","","","2","1","4","5","3","6","3","1","6","4","5","2",34,"25-34","25-34","18-34","Female","Female","","White or Caucasian","White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","$100,000 to $149,999","100-150","100-150","100+","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Rented","2",2,"0",0,"1",1,"2",2,"",0.135,1.66,6.25,69.08,24.34,6.58
"R_1xXzBo0pMbnAusA",TRUE,100,2024-02-13 18:15:23,2024-02-13 18:24:31,2024-02-13 18:24:32,547,"Accept","Yes","Yes","84302","A",2024-02-08,2024-02-09,"2 inches","Moderate Snowfall","About the same","Somewhat longer","About the same","Somewhat worse","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Shopping (groceries, clothing, convenience store, etc)",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Passenger",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","I waited until after the storm to do some activities / trips.",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"","3","4","2","2",NA,NA,"2","3","3","4","Somewhat satisfied","Highway 89","Brigham side streets","A lot","TV,App,Online",TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,"13,2,4,5","","","","Weather one","","Ksl","","","","","No","","","2","1","3","4","5","6","1","2","6","3","4","5",55,"45-64","45-64","50-64","Female","Female","","White or Caucasian","White","","No","Bachelor's or associate degree","Bachelor","Bachelor","No","Less than $10,000","0-10","0-25","0-50","Other (please specify)","",NA,NA,NA,NA,"Rented","1",1,"0",0,"0",0,"1",1,"",0.045,0.785,8.5,53.885,45.63,0.485
"R_7hGwJrzKzMC83In",TRUE,100,2024-02-13 18:32:14,2024-02-13 18:43:28,2024-02-13 18:43:29,674,"Accept","Yes","Yes","84321","A",2024-02-08,2024-02-09,"4-6 inches","Heavy Snowfall","Somewhat less","Somewhat shorter","Somewhat less","About the same","Yes","",FALSE,FALSE,FALSE,FALSE,FALSE,"","Work",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"","Car/Van/Truck/SUV Driver",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,"","I traveled more slowly or cautiously than normal.",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,"","3","4","2","3",NA,NA,"5","4","3","3","Neither satisfied nor dissatisfied","400N was better than I thought","All of them except for the main roads like Main Street and 1000 and 200N","A great deal","App,Online,Word-of-mouth",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,"","","","","iPhones weather app","","Utah air quality.gov","","","Family friends","","No","","","1","2","3","5","4","6","2","1","4","5","3","6",20,"18-24","18-24","18-34","Female","Female","","Hispanic or Latino/a/x","Non-White","","No","High school diploma or equivalent (e.g. GED)","HighSch","HSBelow","Yes","Less than $10,000","0-10","0-25","0-50","Single-family house, detached from any other house","","SFdet","SFdet","SFdet","SFdet","Owned or mortgaged","5",5,"0",0,"1",1,"3",3,"",0.31,3.755,12.165,27.415,64.62,7.97
